"","associated_gene","Human_Detected_LogTPM_Isoseq","Human","Mouse_Detected_LogTPM_Isoseq","Mouse","isoseq_comparison"
"1027","C18ORF32",2.21989880853209,"Human",2.43820989977056,"Mouse",0.910462552359
"1028","C19ORF12",1.43152839296676,"Human",1.83410616593261,"Mouse",0.78050465101558
"1029","C19ORF25",1.62782303811073,"Human",1.70642739195829,"Mouse",0.953936303286041
"1030","C19ORF44",0.887460348616483,"Human",0.76304281010717,"Mouse",1.16305446674983
"1031","C19ORF47",1.4614916163442,"Human",1.82583363996663,"Mouse",0.800451686480548
"1032","C19ORF53",1.77676205112279,"Human",1.45225297715403,"Mouse",1.22345216644327
"1033","C19ORF54",1.06355160767216,"Human",0.109830296331826,"Mouse",9.68359044082789
"1034","C19ORF57",1.66561159900013,"Human",0.109830296331826,"Mouse",15.1653200858885
"1035","C1D",1.48952033994445,"Human",0.711890287659788,"Mouse",2.09234535962132
"1036","C1GALT1",0.762521612008183,"Human",0.109830296331826,"Mouse",6.94272561829758
"1037","C1GALT1C1",0.586430352952502,"Human",1.51637047676578,"Mouse",0.386732900658473
"1038","C1ORF109",2.01779411711149,"Human",1.17052813668544,"Mouse",1.723832220578
"1039","C1ORF131",1.06355160767216,"Human",1.61498027465173,"Mouse",0.658553930574488
"1040","C1ORF159",1.5864303529525,"Human",1.01292028332377,"Mouse",1.56619467402393
"1041","C1ORF174",1.5864303529525,"Human",1.95181510092194,"Mouse",0.812797458223964
"1042","C1ORF198",2.37882204245076,"Human",2.91328741198024,"Mouse",0.816542175917276
"1043","C1ORF21",0.887460348616483,"Human",0.410860291995807,"Mouse",2.16000515480707
"1044","C1ORF216",2.68852087846434,"Human",0.109830296331826,"Mouse",24.4788639224064
"1045","C1ORF35",1.71676412144751,"Human",0.653898340682102,"Mouse",2.6254296954733
"1046","C1ORF43",2.52843840597482,"Human",2.1289465867789,"Mouse",1.18764764775069
"1047","C1ORF50",0.586430352952502,"Human",1.10983029633183,"Mouse",0.528396417804372
"1048","C1ORF52",1.43152839296676,"Human",1.71728531954649,"Mouse",0.833599621840825
"1049","C1ORF53",0.586430352952502,"Human",1.28592155538751,"Mouse",0.456038978812968
"1050","C1ORF54",0.586430352952502,"Human",1.17052813668544,"Mouse",0.50099637469039
"1051","C1ORF74",1.06355160767216,"Human",0.711890287659788,"Mouse",1.49398246627075
"1052","C1QA",1.28540035728852,"Human",1.99632102150431,"Mouse",0.643884597438101
"1053","C1QB",0.586430352952502,"Human",2.36870692570396,"Mouse",0.247574044128832
"1054","C1QBP",1.54067286239183,"Human",2.24970938273306,"Mouse",0.684831949502801
"1055","C1QC",1.80391429716641,"Human",2.31530533307272,"Mouse",0.779125876573858
"1056","C1QL1",1.18849034428046,"Human",1.41086029199581,"Mouse",0.842386982625489
"1057","C1QL2",1.48952033994445,"Human",0.410860291995807,"Mouse",3.62536942353058
"1058","C1QL3",1.54067286239183,"Human",1.86949814102146,"Mouse",0.824110400853372
"1059","C1QTNF1",0.586430352952502,"Human",0.88798154671547,"Mouse",0.660408265376272
"1060","C1QTNF2",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"1061","C1QTNF4",2.24444174960961,"Human",1.6011919901661,"Mouse",1.40173181192144
"1062","C1QTNF5",1.13049839730278,"Human",1.6538983406821,"Mouse",0.683535601611727
"1063","C20ORF194",1.60761965202244,"Human",0.88798154671547,"Mouse",1.81042011286025
"1064","C20ORF27",2.00967622688931,"Human",2.31934531087446,"Mouse",0.866484269274939
"1065","C20ORF96",1.86518395390533,"Human",0.109830296331826,"Mouse",16.9824175678278
"1066","C21ORF91",0.762521612008183,"Human",1.17052813668544,"Mouse",0.651433817018189
"1067","C22ORF39",1.96664159466411,"Human",1.24016406482683,"Mouse",1.58579146940426
"1068","C2CD2L",2.19388537616717,"Human",2.60398489035027,"Mouse",0.842510793475482
"1069","C2CD3",0.586430352952502,"Human",1.25595833201006,"Mouse",0.46691863735158
"1070","C2CD4C",1.92885303377471,"Human",0.711890287659788,"Mouse",2.70948075456327
"1071","C2CD5",1.51584927866679,"Human",1.57222829423078,"Mouse",0.964140693962278
"1072","C2ORF42",1.43152839296676,"Human",1.44226875624743,"Mouse",0.992553147092628
"1073","C2ORF49",1.54067286239183,"Human",1.96716279276309,"Mouse",0.783195406124871
"1074","C2ORF69",1.13049839730278,"Human",1.89158567098429,"Mouse",0.597645887597847
"1075","C2ORF72",1.32679304244675,"Human",0.109830296331826,"Mouse",12.0803920845133
"1076","C2ORF80",1.48952033994445,"Human",1.49899638069636,"Mouse",0.993678409852123
"1077","C2ORF81",1.06355160767216,"Human",1.20674030933988,"Mouse",0.881342571753449
"1078","C3",0.586430352952502,"Human",0.285921555387507,"Mouse",2.0510183366823
"1079","C3AR1",0.887460348616483,"Human",0.653898340682102,"Mouse",1.35718397402683
"1080","C3ORF18",2.07779204678677,"Human",0.109830296331826,"Mouse",18.9182048686204
"1081","C3ORF33",1.06355160767216,"Human",1.20674030933988,"Mouse",0.881342571753449
"1082","C3ORF38",1.56415395824135,"Human",0.507770305003864,"Mouse",3.08043606100488
"1083","C3ORF70",0.887460348616483,"Human",2.06887168865292,"Mouse",0.428958621979271
"1084","C4ORF33",1.23964286672785,"Human",1.06407280577115,"Mouse",1.16499816554325
"1085","C4ORF46",1.51584927866679,"Human",0.507770305003864,"Mouse",2.98530509509661
"1086","C5ORF15",2.06355160767216,"Human",2.44226875624743,"Mouse",0.844932238679101
"1087","C5ORF22",1.56415395824135,"Human",1.72787839304392,"Mouse",0.905245394894867
"1088","C5ORF24",1.66561159900013,"Human",2.20499964776358,"Mouse",0.755379530645037
"1089","C5ORF30",1.51584927866679,"Human",2.00745738762227,"Mouse",0.755109068821751
"1090","C5ORF49",0.887460348616483,"Human",0.507770305003864,"Mouse",1.74775944924493
"1091","C5ORF51",1.32679304244675,"Human",1.83410616593261,"Mouse",0.723400350040311
"1092","C5ORF63",0.586430352952502,"Human",0.410860291995807,"Mouse",1.42732302044532
"1093","C6ORF136",0.586430352952502,"Human",2.0289083887079,"Mouse",0.289037374095519
"1094","C6ORF62",1.90864964768642,"Human",1.30016199450212,"Mouse",1.46800910637087
"1095","C6ORF89",0.98437036162454,"Human",1.35286834501812,"Mouse",0.72761726242575
"1096","C7ORF25",1.23964286672785,"Human",1.73821922638214,"Mouse",0.713168309217239
"1097","C7ORF26",1.90864964768642,"Human",1.70642739195829,"Mouse",1.1185062175403
"1098","C7ORF50",1.5864303529525,"Human",1.48089815860356,"Mouse",1.07126229020938
"1099","C8ORF33",2.35728236459465,"Human",1.36510280143513,"Mouse",1.72681673652448
"1100","C8ORF34",1.06355160767216,"Human",1.2711982985668,"Mouse",0.836652793565925
"1101","C8ORF58",1.28540035728852,"Human",0.410860291995807,"Mouse",3.12855825284191
"1102","C8ORF76",1.43152839296676,"Human",1.9126040216238,"Mouse",0.748470868398253
"1103","C8ORF82",1.8294684016388,"Human",1.50777030500386,"Mouse",1.21336014880205
"1104","C8ORF88",0.762521612008183,"Human",0.711890287659788,"Mouse",1.07112236987364
"1105","C9ORF116",0.887460348616483,"Human",0.76304281010717,"Mouse",1.16305446674983
"1106","C9ORF16",2.171891082461,"Human",1.49004153804343,"Mouse",1.45760438686354
"1107","C9ORF24",1.36458160333615,"Human",0.410860291995807,"Mouse",3.32127886271879
"1108","C9ORF40",0.586430352952502,"Human",1.79557203493409,"Mouse",0.32659806543157
"1109","C9ORF64",1.28540035728852,"Human",0.76304281010717,"Mouse",1.68457174389467
"1110","C9ORF72",1.91886881286811,"Human",1.9057103136759,"Mouse",1.00690477408753
"1111","C9ORF78",2.14273285371979,"Human",0.76304281010717,"Mouse",2.80814238118415
"1112","C9ORF85",0.887460348616483,"Human",1.72261415305156,"Mouse",0.515182315810173
"1113","CA10",2.09831371393138,"Human",1.74831955328646,"Mouse",1.2001888956667
"1114","CA11",2.75078320873694,"Human",2.45126482090997,"Mouse",1.12218932253749
"1115","CA12",1.71676412144751,"Human",1.78192815426754,"Mouse",0.963430605962438
"1116","CA2",2.09158033127241,"Human",1.45225297715403,"Mouse",1.44023139506401
"1117","CA4",1.23964286672785,"Human",1.89516013134259,"Mouse",0.654109827568841
"1118","CA7",1.23964286672785,"Human",1.54916299016209,"Mouse",0.800201705437168
"1119","CA8",0.887460348616483,"Human",0.285921555387507,"Mouse",3.10385954432052
"1120","CAAP1",0.98437036162454,"Human",1.3402792177101,"Mouse",0.734451708731529
"1121","CAB39",2.28972173107116,"Human",2.46201281444319,"Mouse",0.930020232891846
"1122","CAB39L",2.04882835085146,"Human",1.73307958672973,"Mouse",1.18218941965472
"1123","CABIN1",1.76252161200818,"Human",1.6538983406821,"Mouse",1.06567711488318
"1124","CABLES1",1.18849034428046,"Human",2.05677356702965,"Mouse",0.577842093720047
"1125","CABLES2",0.586430352952502,"Human",1.7725881280134,"Mouse",0.33083283346241
"1126","CABP1",2.77816074631536,"Human",1.9057103136759,"Mouse",1.45780852754929
"1127","CACFD1",1.87646496431502,"Human",1.25595833201006,"Mouse",1.49405033311247
"1128","CACHD1",0.887460348616483,"Human",1.20674030933988,"Mouse",0.735419494772613
"1129","CACNA1A",0.887460348616483,"Human",0.410860291995807,"Mouse",2.16000515480707
"1130","CACNA1B",1.13049839730278,"Human",0.887981546715469,"Mouse",1.27311023690115
"1131","CACNA1C",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"1132","CACNA1G",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"1133","CACNA1H",1.13049839730278,"Human",1.13101959540176,"Mouse",0.999539178541994
"1134","CACNA1I",0.586430352952502,"Human",0.410860291995807,"Mouse",1.42732302044532
"1135","CACNA2D1",1.06355160767216,"Human",1.59413013567861,"Mouse",0.667167368503084
"1136","CACNA2D3",1.5864303529525,"Human",1.08755390162067,"Mouse",1.45871423070471
"1137","CACNB1",1.76252161200818,"Human",2.54439920036602,"Mouse",0.692706400691619
"1138","CACNB2",1.51584927866679,"Human",1.01292028332377,"Mouse",1.49651389514358
"1139","CACNB3",2.45858662570079,"Human",2.75525256568092,"Mouse",0.892327134116358
"1140","CACNB4",0.586430352952502,"Human",0.653898340682102,"Mouse",0.896821901001887
"1141","CACNG3",2.57986658345011,"Human",2.56922278409106,"Mouse",1.00414280903352
"1142","CACNG7",1.06355160767216,"Human",1.06407280577115,"Mouse",0.999510185678875
"1143","CACTIN",1.54067286239183,"Human",1.93265194163493,"Mouse",0.797180717956122
"1144","CACUL1",1.92885303377471,"Human",1.39986490769434,"Mouse",1.37788512532373
"1145","CACYBP",0.762521612008183,"Human",0.653898340682102,"Mouse",1.16611645047573
"1146","CAD",0.586430352952502,"Human",0.954928336346083,"Mouse",0.614109279861153
"1147","CADM1",2.16046162068022,"Human",2.12686363563061,"Mouse",1.01579696247882
"1148","CADM2",0.586430352952502,"Human",1.10983029633183,"Mouse",0.528396417804372
"1149","CADM3",1.91886881286811,"Human",1.36510280143513,"Mouse",1.40565883452206
"1150","CADM4",1.8294684016388,"Human",2.62504160065963,"Mouse",0.696929298636289
"1151","CADPS",1.76252161200818,"Human",1.39986490769434,"Mouse",1.25906550147839
"1152","CADPS2",0.586430352952502,"Human",1.37700202473484,"Mouse",0.425874720892605
"1153","CALB1",1.74779835518748,"Human",1.47155813234942,"Mouse",1.18771954485891
"1154","CALB2",1.06355160767216,"Human",1.96716279276309,"Mouse",0.540652563979359
"1155","CALCOCO1",2.29400052905044,"Human",1.28592155538751,"Mouse",1.78393504599054
"1156","CALD1",1.56415395824135,"Human",1.35286834501812,"Mouse",1.1561760344244
"1157","CALHM2",1.18849034428046,"Human",0.76304281010717,"Mouse",1.55756705723174
"1158","CALM1",2.41250515565333,"Human",3.20184876708462,"Mouse",0.75347255012609
"1159","CALM2",3.41733965249895,"Human",3.54439920036602,"Mouse",0.964152021066375
"1160","CALM3",3.74809776539024,"Human",3.15573976336684,"Mouse",1.18770812755213
"1161","CALR",2.12424944802578,"Human",2.39086366357955,"Mouse",0.888486232144827
"1162","CALU",1.51584927866679,"Human",2.18171230363795,"Mouse",0.694797969530242
"1163","CALY",1.85360208135552,"Human",2.69641760100358,"Mouse",0.687431383278919
"1164","CAMK1",2.177494959979,"Human",2.32862829444356,"Mouse",0.935097699007958
"1165","CAMK1D",1.39934370959536,"Human",0.954928336346083,"Mouse",1.46539133496632
"1166","CAMK1G",2.39261032693639,"Human",1.76784169298894,"Mouse",1.35340756835027
"1167","CAMK2A",1.73255838863074,"Human",2.8394000226338,"Mouse",0.610184678037594
"1168","CAMK2B",2.99889090038246,"Human",3.06286475358218,"Mouse",0.979113066247898
"1169","CAMK2D",1.5864303529525,"Human",2.38858389728466,"Mouse",0.664171919921238
"1170","CAMK2G",2.47573205545881,"Human",2.03151677181543,"Mouse",1.21866188347853
"1171","CAMK2N1",2.84530698232463,"Human",2.11415167011447,"Mouse",1.34583862763762
"1172","CAMK2N2",1.13049839730278,"Human",2.55073937839704,"Mouse",0.443204196742834
"1173","CAMK4",1.66561159900013,"Human",0.808800300667845,"Mouse",2.05936075644976
"1174","CAMKK1",2.07779204678677,"Human",2.51807026164368,"Mouse",0.82515252987043
"1175","CAMKK2",2.41893926565874,"Human",1.73307958672973,"Mouse",1.39574621049182
"1176","CAMKV",3.04657617044425,"Human",1.71189028765979,"Mouse",1.77965620367472
"1177","CAMLG",1.51584927866679,"Human",1.80880030066784,"Mouse",0.838041257571172
"1178","CAMSAP1",1.06355160767216,"Human",0.410860291995807,"Mouse",2.58859672835704
"1179","CAMSAP2",0.762521612008183,"Human",1.50777030500386,"Mouse",0.50572796763379
"1180","CAMSAP3",1.18849034428046,"Human",1.49899638069636,"Mouse",0.79285738083527
"1181","CAMTA1",1.66561159900013,"Human",1.93265194163493,"Mouse",0.861826986597028
"1182","CAMTA2",2.37530546872792,"Human",2.81994766144364,"Mouse",0.842322537118262
"1183","CAND1",0.98437036162454,"Human",0.285921555387507,"Mouse",3.4427987085144
"1184","CAND2",1.06355160767216,"Human",0.653898340682102,"Mouse",1.62647852350067
"1185","CANT1",1.91886881286811,"Human",1.99064388861262,"Mouse",0.963943789165357
"1186","CANX",1.54067286239183,"Human",1.31395027898775,"Mouse",1.17255035219349
"1187","CAP1",2.66014870329862,"Human",2.95243953594239,"Mouse",0.901000230797117
"1188","CAP2",2.38231037029658,"Human",2.03151677181543,"Mouse",1.17267570878466
"1189","CAPG",1.5864303529525,"Human",0.922743652974682,"Mouse",1.71925360617575
"1190","CAPN1",0.762521612008183,"Human",1.51637047676578,"Mouse",0.502859705917344
"1191","CAPN10",1.90864964768642,"Human",1.88798154671547,"Mouse",1.0109471943764
"1192","CAPN15",1.23964286672785,"Human",1.80443549526539,"Mouse",0.686997606719945
"1193","CAPN2",2.07073019229929,"Human",2.30434463821429,"Mouse",0.898620005861606
"1194","CAPN3",1.13049839730278,"Human",0.109830296331826,"Mouse",10.2931380052663
"1195","CAPN5",1.48952033994445,"Human",2.04934954895044,"Mouse",0.726825904691218
"1196","CAPN7",0.586430352952502,"Human",1.86187874415126,"Mouse",0.314966994920942
"1197","CAPNS1",2.23964286672785,"Human",0.76304281010717,"Mouse",2.93514706784707
"1198","CAPRIN1",2.04882835085146,"Human",2.00192489902231,"Mouse",1.02342917651509
"1199","CAPRIN2",1.54067286239183,"Human",0.653898340682102,"Mouse",2.35613514599946
"1200","CAPZA1",2.37882204245076,"Human",1.24016406482683,"Mouse",1.91815108171427
"1201","CAPZA2",2.40925199825561,"Human",1.94867938706908,"Mouse",1.23635114849716
"1202","CAPZB",2.68159970438426,"Human",2.56771219306582,"Mouse",1.04435369027183
"1203","CARD19",1.79055033560843,"Human",1.20674030933988,"Mouse",1.48379093807507
"1204","CARHSP1",2.50550844532858,"Human",2.19973540777122,"Mouse",1.13900446229902
"1205","CARM1",1.62782303811073,"Human",1.83818407835305,"Mouse",0.885560405663614
"1206","CARMIL2",1.70037370525934,"Human",2.03668700528152,"Mouse",0.834872369121983
"1207","CARMIL3",1.32679304244675,"Human",1.48089815860356,"Mouse",0.895938072944778
"1208","CARNMT1",1.13049839730278,"Human",0.711890287659788,"Mouse",1.58802334699507
"1209","CARNS1",1.06355160767216,"Human",0.954928336346083,"Mouse",1.11375018123529
"1210","CARS",2.18849034428046,"Human",1.82998959973778,"Mouse",1.19590315955569
"1211","CARS2",1.76252161200818,"Human",1.3402792177101,"Mouse",1.31504061893871
"1212","CARTPT",0.98437036162454,"Human",0.410860291995807,"Mouse",2.39587611848016
"1213","CASC3",2.38231037029658,"Human",2.06165333164774,"Mouse",1.15553392693453
"1214","CASC4",2.04127521296101,"Human",1.81740047242976,"Mouse",1.12318404442359
"1215","CASD1",1.79055033560843,"Human",2.13921407401704,"Mouse",0.837013161682372
"1216","CASK",0.98437036162454,"Human",0.410860291995807,"Mouse",2.39587611848016
"1217","CASKIN1",0.586430352952502,"Human",1.6721231607883,"Mouse",0.350710023462648
"1218","CASKIN2",1.06355160767216,"Human",1.06407280577115,"Mouse",0.999510185678875
"1219","CASP1",0.586430352952502,"Human",0.922743652974682,"Mouse",0.635529002082003
"1220","CASP2",1.28540035728852,"Human",1.28592155538751,"Mouse",0.999594689040865
"1221","CASP3",2.22988302943869,"Human",1.13101959540176,"Mouse",1.97156887334616
"1222","CASP6",0.887460348616483,"Human",0.109830296331826,"Mouse",8.08028730010192
"1223","CASP7",0.762521612008183,"Human",0.85019298582607,"Mouse",0.896880619718707
"1224","CASP8AP2",1.06355160767216,"Human",0.653898340682102,"Mouse",1.62647852350067
"1225","CASP9",1.51584927866679,"Human",1.63487510336867,"Mouse",0.927195768987721
"1226","CAST",0.887460348616483,"Human",0.653898340682102,"Mouse",1.35718397402683
"1227","CASTOR1",1.36458160333615,"Human",0.85019298582607,"Mouse",1.60502571308593
"1228","CASTOR2",1.06355160767216,"Human",0.808800300667845,"Mouse",1.31497429809802
"1229","CAT",1.89818421400826,"Human",0.285921555387507,"Mouse",6.63882865157075
"1230","CAV2",0.586430352952502,"Human",0.653898340682102,"Mouse",0.896821901001887
"1231","CAVIN1",1.18849034428046,"Human",1.32731424054573,"Mouse",0.89540992477547
"1232","CAVIN2",0.887460348616483,"Human",1.13101959540176,"Mouse",0.784655148526615
"1233","CAVIN3",0.887460348616483,"Human",0.586951551051488,"Mouse",1.51198228716945
"1234","CBARP",1.13049839730278,"Human",2.62965829010754,"Mouse",0.429903155689686
"1235","CBFA2T2",1.51584927866679,"Human",1.73821922638214,"Mouse",0.872070251933541
"1236","CBFA2T3",1.13049839730278,"Human",1.69529102584033,"Mouse",0.6668462111055
"1237","CBFB",1.66561159900013,"Human",1.85019298582607,"Mouse",0.900236684367533
"1238","CBL",0.762521612008183,"Human",1.62834423620971,"Mouse",0.468280351937806
"1239","CBLB",1.39934370959536,"Human",1.15122298149005,"Mouse",1.2155279490548
"1240","CBLL1",1.32679304244675,"Human",0.285921555387507,"Mouse",4.64040929215202
"1241","CBLN1",0.98437036162454,"Human",1.37700202473484,"Mouse",0.714864861447167
"1242","CBLN2",2.35728236459465,"Human",1.13101959540176,"Mouse",2.08421001207966
"1243","CBLN4",2.01779411711149,"Human",2.03151677181543,"Mouse",0.993245118674715
"1244","CBR1",2.52843840597482,"Human",2.05677356702965,"Mouse",1.22932268602923
"1245","CBR3",0.887460348616483,"Human",1.46201281444319,"Mouse",0.607012701837689
"1246","CBR4",1.48952033994445,"Human",0.410860291995807,"Mouse",3.62536942353058
"1247","CBS",2.19921420967224,"Human",1.86949814102146,"Mouse",1.17636608532311
"1248","CBWD1",1.71676412144751,"Human",0.85019298582607,"Mouse",2.01926403777544
"1249","CBX1",2.59926757765767,"Human",1.43204959106575,"Mouse",1.81506813302693
"1250","CBX2",1.18849034428046,"Human",0.711890287659788,"Mouse",1.66948526322422
"1251","CBX3",2.02576304678276,"Human",2.05922030297674,"Mouse",0.983752463908009
"1252","CBX4",1.13049839730278,"Human",1.06407280577115,"Mouse",1.06242579565172
"1253","CBX5",0.762521612008183,"Human",1.54119406049081,"Mouse",0.494760284610329
"1254","CBX6",2.88199745291498,"Human",1.97016830290282,"Mouse",1.46281789665821
"1255","CBX7",2.14273285371979,"Human",1.9057103136759,"Mouse",1.12437490543182
"1256","CBX8",0.98437036162454,"Human",0.922743652974682,"Mouse",1.06678638043317
"1257","CBY1",1.4614916163442,"Human",0.653898340682102,"Mouse",2.23504408165293
"1258","CC2D1A",2.13049839730278,"Human",2.04432874757539,"Mouse",1.04215058357399
"1259","CC2D2A",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"1260","CCAR1",1.06355160767216,"Human",1.24016406482683,"Mouse",0.857589441458837
"1261","CCAR2",1.54067286239183,"Human",2.31122742065228,"Mouse",0.666603748564482
"1262","CCBE1",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"1263","CCDC102A",0.586430352952502,"Human",0.711890287659788,"Mouse",0.823765070430005
"1264","CCDC106",2.3024336965873,"Human",1.96716279276309,"Mouse",1.17043373586447
"1265","CCDC107",1.66561159900013,"Human",0.808800300667845,"Mouse",2.05936075644976
"1266","CCDC112",1.90864964768642,"Human",0.109830296331826,"Mouse",17.3781707910529
"1267","CCDC113",0.762521612008183,"Human",0.285921555387507,"Mouse",2.66689096236464
"1268","CCDC115",1.43152839296676,"Human",1.70089490335833,"Mouse",0.841632478373757
"1269","CCDC117",1.68334036596056,"Human",0.85019298582607,"Mouse",1.97995089823633
"1270","CCDC12",1.66561159900013,"Human",1.9610886450509,"Mouse",0.849330091836259
"1271","CCDC120",0.586430352952502,"Human",0.711890287659788,"Mouse",0.823765070430005
"1272","CCDC124",2.3346183799587,"Human",2.40649548659336,"Mouse",0.970132041786455
"1273","CCDC126",1.5864303529525,"Human",1.42158415738758,"Mouse",1.11595950525212
"1274","CCDC127",0.586430352952502,"Human",1.10983029633183,"Mouse",0.528396417804372
"1275","CCDC130",1.81687927433078,"Human",1.03924922204612,"Mouse",1.74826137541256
"1276","CCDC136",2.22988302943869,"Human",2.17241228055999,"Mouse",1.02645480758555
"1277","CCDC137",1.70037370525934,"Human",1.6011919901661,"Mouse",1.06194242520721
"1278","CCDC149",0.887460348616483,"Human",2.18171230363795,"Mouse",0.406772399429872
"1279","CCDC151",1.13049839730278,"Human",0.76304281010717,"Mouse",1.4815661484891
"1280","CCDC157",0.762521612008183,"Human",1.22377364863866,"Mouse",0.623090399810798
"1281","CCDC159",0.762521612008183,"Human",0.653898340682102,"Mouse",1.16611645047573
"1282","CCDC167",0.98437036162454,"Human",0.808800300667845,"Mouse",1.21707467320638
"1283","CCDC174",0.586430352952502,"Human",1.25595833201006,"Mouse",0.46691863735158
"1284","CCDC181",1.32679304244675,"Human",1.57965231230999,"Mouse",0.839927262542048
"1285","CCDC186",0.586430352952502,"Human",1.01292028332377,"Mouse",0.578950152946099
"1286","CCDC22",1.51584927866679,"Human",0.711890287659788,"Mouse",2.1293299051036
"1287","CCDC25",1.54067286239183,"Human",0.653898340682102,"Mouse",2.35613514599946
"1288","CCDC28A",1.62782303811073,"Human",1.01292028332377,"Mouse",1.60705937565909
"1289","CCDC3",2.07073019229929,"Human",1.73307958672973,"Mouse",1.19482694744948
"1290","CCDC30",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"1291","CCDC32",1.06355160767216,"Human",1.28592155538751,"Mouse",0.82707347366276
"1292","CCDC34",0.98437036162454,"Human",0.410860291995807,"Mouse",2.39587611848016
"1293","CCDC40",0.586430352952502,"Human",0.109830296331826,"Mouse",5.33942247757161
"1294","CCDC43",1.90864964768642,"Human",1.81312167445049,"Mouse",1.05268701741425
"1295","CCDC47",2.04882835085146,"Human",1.48089815860356,"Mouse",1.38350388171421
"1296","CCDC50",0.887460348616483,"Human",1.20674030933988,"Mouse",0.735419494772613
"1297","CCDC51",1.48952033994445,"Human",1.10983029633183,"Mouse",1.342115407074
"1298","CCDC57",0.586430352952502,"Human",0.507770305003864,"Mouse",1.15491265868342
"1299","CCDC59",1.32679304244675,"Human",1.20674030933988,"Mouse",1.09948514371956
"1300","CCDC6",1.48952033994445,"Human",1.06407280577115,"Mouse",1.39982934613667
"1301","CCDC61",0.98437036162454,"Human",1.15122298149005,"Mouse",0.855064898331381
"1302","CCDC74A",1.5864303529525,"Human",1.87698616241401,"Mouse",0.845200878259103
"1303","CCDC80",0.586430352952502,"Human",1.32731424054573,"Mouse",0.441817269067638
"1304","CCDC82",1.89818421400826,"Human",0.88798154671547,"Mouse",2.1376392572902
"1305","CCDC84",1.06355160767216,"Human",0.76304281010717,"Mouse",1.39382953824411
"1306","CCDC85A",1.71676412144751,"Human",1.49004153804343,"Mouse",1.15215856579528
"1307","CCDC85C",0.887460348616483,"Human",1.31395027898775,"Mouse",0.67541395044276
"1308","CCDC86",1.79055033560843,"Human",0.109830296331826,"Mouse",16.3028817676928
"1309","CCDC88A",2.11790926999476,"Human",1.48089815860356,"Mouse",1.4301518694519
"1310","CCDC88C",0.586430352952502,"Human",0.410860291995807,"Mouse",1.42732302044532
"1311","CCDC9",1.43152839296676,"Human",1.79557203493409,"Mouse",0.797254782941252
"1312","CCDC90B",1.98437036162454,"Human",1.35286834501812,"Mouse",1.46678748817791
"1313","CCDC91",1.71676412144751,"Human",1.80443549526539,"Mouse",0.951413406548516
"1314","CCDC92",2.49491537183115,"Human",1.97016830290282,"Mouse",1.26634631577169
"1315","CCDC93",1.06355160767216,"Human",0.410860291995807,"Mouse",2.58859672835704
"1316","CCDC97",1.73255838863074,"Human",2.09660203059807,"Mouse",0.826364929226228
"1317","CCK",1.43152839296676,"Human",2.66005864938692,"Mouse",0.53815670316017
"1318","CCKBR",2.04882835085146,"Human",2.05183834935414,"Mouse",0.998533023567072
"1319","CCM2",2.43152839296676,"Human",2.25595833201006,"Mouse",1.07782504599731
"1320","CCN1",0.887460348616483,"Human",1.66005864938692,"Mouse",0.534595780061285
"1321","CCN2",1.92885303377471,"Human",2.26819278842708,"Mouse",0.85039201412518
"1322","CCN3",1.73255838863074,"Human",2.13308275596554,"Mouse",0.812232147948943
"1323","CCNA1",1.48952033994445,"Human",0.109830296331826,"Mouse",13.5620169451625
"1324","CCNC",2.00140370092332,"Human",1.45225297715403,"Mouse",1.37813709622786
"1325","CCND1",1.18849034428046,"Human",0.109830296331826,"Mouse",10.8211521226322
"1326","CCND2",2.40925199825561,"Human",0.76304281010717,"Mouse",3.15742703599714
"1327","CCND3",2.32282685522914,"Human",2.05431296848199,"Mouse",1.13070739019165
"1328","CCNDBP1",2.171891082461,"Human",1.97611763541602,"Mouse",1.09906973326705
"1329","CCNE1",0.586430352952502,"Human",1.2711982985668,"Mouse",0.461320907692896
"1330","CCNE2",1.5864303529525,"Human",0.711890287659788,"Mouse",2.22847590485833
"1331","CCNF",1.43152839296676,"Human",0.984891559723526,"Mouse",1.45348833466358
"1332","CCNG1",1.90864964768642,"Human",2.36025029864072,"Mouse",0.80866408481576
"1333","CCNG2",1.80391429716641,"Human",2.122667521037,"Mouse",0.849833654723813
"1334","CCNH",1.70037370525934,"Human",1.6217136573107,"Mouse",1.04850427669153
"1335","CCNI",2.52843840597482,"Human",2.84662505125619,"Mouse",0.888223197803673
"1336","CCNJ",1.06355160767216,"Human",0.586951551051488,"Mouse",1.81199215806973
"1337","CCNK",1.76252161200818,"Human",1.70642739195829,"Mouse",1.03287231575996
"1338","CCNL1",1.79055033560843,"Human",1.30016199450212,"Mouse",1.37717480066328
"1339","CCNL2",2.07779204678677,"Human",1.45225297715403,"Mouse",1.43073698554821
"1340","CCNO",0.98437036162454,"Human",0.410860291995807,"Mouse",2.39587611848016
"1341","CCNT1",1.32679304244675,"Human",0.507770305003864,"Mouse",2.61297880039805
